Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
What do I have to do?,Bullet- Provide alternative contact details to keep the study doctor up to date during the study (to avoid loss to follow up) for survival data.,,,yes,yes,"Bullet- Provide alternative contact details to keep the study doctor up to date during the study (to avoid loss to follow up) for survival data.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What do I have to do?,Bullet- Provide follow-up data ass requested even after treatment has stopped.,,,yes,yes,"Bullet- Provide follow-up data ass requested even after treatment has stopped.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What do I have to do?,Bullet- Participants receiving sorafenib or lenvatinib must return any unused bottles and capsules at each site visit.,,,yes,yes,"Bullet- Participants receiving sorafenib or lenvatinib must return any unused bottles and capsules at each site visit.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What do I have to do?,"Bullet- If you are provided with a Subject Alert Card, please carry it with you at all times.",,,yes,yes,"Bullet- If you are provided with a Subject Alert Card, please carry it with you at all times.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the benefits of being in this study?,"There is no guarantee that you will receive any benefits from study treatments. If the study drug(s) you receive provide benefit, the cancer may stop growing, slow in growth or shrink. This, however, cannot be guaranteed.",,,yes,yes,"There is no guarantee that you will receive any benefits from study treatments. If the study drug(s) you receive provide benefit, the cancer may stop growing, slow in growth or shrink. This, however, cannot be guaranteed.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the benefits of being in this study?,"Sorafenib and lenvatinib are both approved for the treatment of patients with advanced liver cancer not previously treated with drug therapy. If you receive sorafenib or lenvatinib, benefits may be expected, but there is no guarantee that these drugs will work for you. You might not benefit from the treatment, but you will still receive the standard of care for your disease.",,,yes,yes,"Sorafenib and lenvatinib are both approved for the treatment of patients with advanced liver cancer not previously treated with drug therapy. If you receive sorafenib or lenvatinib, benefits may be expected, but there is no guarantee that these drugs will work for you. You might not benefit from the treatment, but you will still receive the standard of care for your disease.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the benefits of being in this study?,"Nivolumab alone has been approved by the US FDA for the treatment of patients with advanced liver cancer who have been previously treated with sorafenib. However, the benefit of the combination nivolumab plus ipilimumab followed by nivolumab alone has not yet been proven in liver cancer. The investigational treatment may be an effective treatment to delay the growth of your cancer, but it is also possible that you do not have the expected benefit. You might not benefit from the treatment but still have the opportunity to help others by contributing to a scientific investigation.",,,yes,yes,"Nivolumab alone has been approved by the US FDA for the treatment of patients with advanced liver cancer who have been previously treated with sorafenib. However, the benefit of the combination nivolumab plus ipilimumab followed by nivolumab alone has not yet been proven in liver cancer. The investigational treatment may be an effective treatment to delay the growth of your cancer, but it is also possible that you do not have the expected benefit. You might not benefit from the treatment but still have the opportunity to help others by contributing to a scientific investigation.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the benefits of being in this study?,"Your condition will be checked as long as your participation in the study lasts. However, services provided and evaluations carried out as part of the study should not be seen as a substitute for a careful evaluation, ongoing medical care, or follow up by your primary doctor.",,,yes,yes,"Your condition will be checked as long as your participation in the study lasts. However, services provided and evaluations carried out as part of the study should not be seen as a substitute for a careful evaluation, ongoing medical care, or follow up by your primary doctor.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the risks and possible discomforts?,"Treatments for cancer often have side effects, including some that are life-threatening. There is the possibility that death will occur as a result of study treatments and its side effects. There may be additional unknown risks.",,,yes,yes,"Treatments for cancer often have side effects, including some that are life-threatening. There is the possibility that death will occur as a result of study treatments and its side effects. There may be additional unknown risks.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What are the risks and possible discomforts?,"If you experience severe side effects associated with the study drugs, your doctor may prescribe medications to treat the side effect(s), future treatments may be delayed, or treatment may be stopped permanently. Any significant new findings that develop during the course of the research and may relate to your willingness to continue participation will be provided to you.",,,yes,yes,"If you experience severe side effects associated with the study drugs, your doctor may prescribe medications to treat the side effect(s), future treatments may be delayed, or treatment may be stopped permanently. Any significant new findings that develop during the course of the research and may relate to your willingness to continue participation will be provided to you.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Nivolumab Combined with Ipilimumab,"Nivolumab with ipilimumab may cause one or more of the side effects listed below. This information is based on data from cancer patients in clinical trials with nivolumab and ipilimumab. In addition, there may be side effects that are not yet known that may occur.",,,yes,yes,"Nivolumab with ipilimumab may cause one or more of the side effects listed below. This information is based on data from cancer patients in clinical trials with nivolumab and ipilimumab. In addition, there may be side effects that are not yet known that may occur.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- high or low blood pressure;,,,yes,yes,"Bullet- high or low blood pressure;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- loss of appetite or weight loss;,,,yes,yes,"Bullet- loss of appetite or weight loss;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- feeling sick and being sick;,,,yes,yes,"Bullet- feeling sick and being sick;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- constipation;,,,yes,yes,"Bullet- constipation;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- diarrhea;,,,yes,yes,"Bullet- diarrhea;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- abdominal pain;,,,yes,yes,"Bullet- abdominal pain;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- indigestion;,,,yes,yes,"Bullet- indigestion;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- feeling very tired or weak;,,,yes,yes,"Bullet- feeling very tired or weak;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- hoarse voice;,,,yes,yes,"Bullet- hoarse voice;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- swelling of the legs;,,,yes,yes,"Bullet- swelling of the legs;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- rash;,,,yes,yes,"Bullet- rash;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,"Bullet- dry, sore, or inflamed mouth;",,,yes,yes,"Bullet- dry, sore, or inflamed mouth;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- odd taste sensation;,,,yes,yes,"Bullet- odd taste sensation;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- joint or muscle pain;,,,yes,yes,"Bullet- joint or muscle pain;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- feeling dizzy;,,,yes,yes,"Bullet- feeling dizzy;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- hair loss;,,,yes,yes,"Bullet- hair loss;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,"Bullet- bleeding (most commonly nose bleeds, but also other types of bleeding such as blood in the urine, bruising, bleeding from the gums or gut wall);",,,yes,yes,"Bullet- bleeding (most commonly nose bleeds, but also other types of bleeding such as blood in the urine, bruising, bleeding from the gums or gut wall);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- trouble sleeping;,,,yes,yes,"Bullet- trouble sleeping;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- changes in urine tests for protein (high) and urinary infections (increased frequency in urination and pain in passing urine);,,,yes,yes,"Bullet- changes in urine tests for protein (high) and urinary infections (increased frequency in urination and pain in passing urine);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- headache and back pain;,,,yes,yes,"Bullet- headache and back pain;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,"Bullet- redness, soreness and swelling of the skin on the hands and feet (hand-foot syndrome);",,,yes,yes,"Bullet- redness, soreness and swelling of the skin on the hands and feet (hand-foot syndrome);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,"Bullet- underactive thyroid (tiredness, weight gain, constipation, feeling cold, dry skin);",,,yes,yes,"Bullet- underactive thyroid (tiredness, weight gain, constipation, feeling cold, dry skin);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- changes in blood test results for potassium levels (low) and calcium levels (low);,,,yes,yes,"Bullet- changes in blood test results for potassium levels (low) and calcium levels (low);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- decrease in the number of white blood cells;,,,yes,yes,"Bullet- decrease in the number of white blood cells;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- changes in blood test results for liver function;,,,yes,yes,"Bullet- changes in blood test results for liver function;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Very common (may affect more than 1 in 10 people) side effects:,Bullet- low levels of platelets in the blood which may lead to bruising and difficulty in wound healing.,,,yes,yes,"Bullet- low levels of platelets in the blood which may lead to bruising and difficulty in wound healing.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- loss of body fluids (dehydration);,,,yes,yes,"Bullet- loss of body fluids (dehydration);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- heart palpitations;,,,yes,yes,"Bullet- heart palpitations;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,"Bullet- dry skin, thickening and itching of the skin;",,,yes,yes,"Bullet- dry skin, thickening and itching of the skin;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- feeling bloated or having excess wind;,,,yes,yes,"Bullet- feeling bloated or having excess wind;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,"Bullet- heart problems or blood clots in the lungs (difficulty breathing, chest pain) or other organs;",,,yes,yes,"Bullet- heart problems or blood clots in the lungs (difficulty breathing, chest pain) or other organs;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- liver failure;,,,yes,yes,"Bullet- liver failure;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,"Bullet- drowsiness, confusion, poor concentration, loss of consciousness that may be signs of liver failure;",,,yes,yes,"Bullet- drowsiness, confusion, poor concentration, loss of consciousness that may be signs of liver failure;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- feeling unwell;,,,yes,yes,"Bullet- feeling unwell;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- inflammation of the gallbladder;,,,yes,yes,"Bullet- inflammation of the gallbladder;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- stroke;,,,yes,yes,"Bullet- stroke;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- anal fistula (a small channel that forms between the anus and the surrounding skin);,,,yes,yes,"Bullet- anal fistula (a small channel that forms between the anus and the surrounding skin);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,"Bullet- changes in blood test results for magnesium (low), cholesterol (high) and thyroid stimulating hormone (high);",,,yes,yes,"Bullet- changes in blood test results for magnesium (low), cholesterol (high) and thyroid stimulating hormone (high);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- changes in blood test results for kidney function and kidney failure;,,,yes,yes,"Bullet- changes in blood test results for kidney function and kidney failure;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Common (may affect up to 1 in 10 people) side effects:,Bullet- increase in lipase and amylase (enzymes involved in digestion).,,,yes,yes,"Bullet- increase in lipase and amylase (enzymes involved in digestion).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,Bullet- painful infection or irritation near the anus;,,,yes,yes,"Bullet- painful infection or irritation near the anus;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,Bullet- mini-stroke;,,,yes,yes,"Bullet- mini-stroke;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,Bullet- liver damage;,,,yes,yes,"Bullet- liver damage;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,"Bullet- severe pain in the upper left part of the belly (abdomen) which may be associated with fever, chills, nausea and vomiting (splenic infarction);",,,yes,yes,"Bullet- severe pain in the upper left part of the belly (abdomen) which may be associated with fever, chills, nausea and vomiting (splenic infarction);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,Bullet- inflammation of the pancreas;,,,yes,yes,"Bullet- inflammation of the pancreas;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,Bullet- wound healing problems;,,,yes,yes,"Bullet- wound healing problems;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,"Bullet- severe pain in the back, chest or abdomen associated with tearing in the wall of the aorta and internal bleeding;",,,yes,yes,"Bullet- severe pain in the back, chest or abdomen associated with tearing in the wall of the aorta and internal bleeding;
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,Bullet- osteonecrosis of the jaw.,,,yes,yes,"Bullet- osteonecrosis of the jaw.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,"Bullet- allergic reaction with swelling of the skin (e. g. face, tongue) that may cause difficulty in breathing or swallowing (angioedema);",,,yes,yes,"Bullet- allergic reaction with swelling of the skin (e. g. face, tongue) that may cause difficulty in breathing or swallowing (angioedema);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- abnormal heart rhythm (QT prolongation);,,,yes,yes,"Bullet- abnormal heart rhythm (QT prolongation);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,"Bullet- inflammation of the liver, which may lead to nausea, vomiting, abdominal pain, and jaundice (drug induced hepatitis);",,,yes,yes,"Bullet- inflammation of the liver, which may lead to nausea, vomiting, abdominal pain, and jaundice (drug induced hepatitis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- a sunburn-like rash that may occur on skin that has previously been exposed to radiotherapy and can be severe (radiation recall dermatitis);,,,yes,yes,"Bullet- a sunburn-like rash that may occur on skin that has previously been exposed to radiotherapy and can be severe (radiation recall dermatitis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,"Bullet- serious reactions of the skin and/or mucous membranes which may include painful blisters and fever, including extensive detachment of the skin (Stevens- Johnson syndrome and toxic epidermal necrolysis);",,,yes,yes,"Bullet- serious reactions of the skin and/or mucous membranes which may include painful blisters and fever, including extensive detachment of the skin (Stevens- Johnson syndrome and toxic epidermal necrolysis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- abnormal muscle breakdown which can lead to kidney problems (rhabdomyolysis);,,,yes,yes,"Bullet- abnormal muscle breakdown which can lead to kidney problems (rhabdomyolysis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- damage of the kidney causing them to leak large amounts of protein (nephrotic syndrome);,,,yes,yes,"Bullet- damage of the kidney causing them to leak large amounts of protein (nephrotic syndrome);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- inflammation of the vessels in the skin which may result in rash (leucocytoclastic vasculitis).,,,yes,yes,"Bullet- inflammation of the vessels in the skin which may result in rash (leucocytoclastic vasculitis).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Nivolumab Alone,"If during the study, you receive nivolumab monotherapy, the doctor will discuss the side effects with you. The toxicities are similar to those listed above for nivolumab in combination with ipilimumab; however, how likely they are to occur (whether they are common or rare) may be slightly different than for nivolumab given in combination with ipilimumab. For example, very common side effects of nivolumab alone are diarrhea, feeling tired or lack of energy, skin itching, and skin rash.",,,yes,yes,"If during the study, you receive nivolumab monotherapy, the doctor will discuss the side effects with you. The toxicities are similar to those listed above for nivolumab in combination with ipilimumab; however, how likely they are to occur (whether they are common or rare) may be slightly different than for nivolumab given in combination with ipilimumab. For example, very common side effects of nivolumab alone are diarrhea, feeling tired or lack of energy, skin itching, and skin rash.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Additional information on pneumonitis:,"Your study doctor and nurse will watch you closely for changes in your ability to breathe and for other signs or symptoms that might show you are developing this type of lung inflammation, and they will perform regular tests including physical examinations, measurement of oxygen levels through noninvasive testing (ie, pulse oximeter), blood tests, chest x-rays, and/or CT scans.",,,yes,yes,"Your study doctor and nurse will watch you closely for changes in your ability to breathe and for other signs or symptoms that might show you are developing this type of lung inflammation, and they will perform regular tests including physical examinations, measurement of oxygen levels through noninvasive testing (ie, pulse oximeter), blood tests, chest x-rays, and/or CT scans.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased shortness of breath,,,yes,yes,"Bullet- any new or increased shortness of breath
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased chest pain,,,yes,yes,"Bullet- any new or increased chest pain
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased pain/difficulty while breathing,,,yes,yes,"Bullet- any new or increased pain/difficulty while breathing
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased cough or any significant change in your type of cough; for example any new or increased mucous or blood in your cough,,,yes,yes,"Bullet- any new or increased cough or any significant change in your type of cough; for example any new or increased mucous or blood in your cough
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any change in the amount of oxygen you require,,,yes,yes,"Bullet- any change in the amount of oxygen you require
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,"Bullet- any fever, fatigue, or other symptoms that occur at the same time as any changes to your breathing or other lung symptoms",,,yes,yes,"Bullet- any fever, fatigue, or other symptoms that occur at the same time as any changes to your breathing or other lung symptoms
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,"If you start to feel these symptoms, your study doctor will ask you to return to the clinic for additional tests, which could include a physical examination, measurement of oxygen levels, blood tests, chest x-rays, and/or CT scans. You will be monitored very closely for changes in your overall lung symptoms; monitoring may require hospitalization. You may require specific treatment to control pneumonitis. You may also be seen by a special doctor, called a pulmonologist, who has special training to be an expert in how your lungs work.",,,yes,yes,"If you start to feel these symptoms, your study doctor will ask you to return to the clinic for additional tests, which could include a physical examination, measurement of oxygen levels, blood tests, chest x-rays, and/or CT scans. You will be monitored very closely for changes in your overall lung symptoms; monitoring may require hospitalization. You may require specific treatment to control pneumonitis. You may also be seen by a special doctor, called a pulmonologist, who has special training to be an expert in how your lungs work.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,"Prolonged treatment with medicines that suppress inflammation, sometimes needed to manage the side effects of nivolumab with or without ipilimumab treatment, may lower your bodyÃ¢ÂÂs ability to fight off certain infections (ie, opportunistic infections). These infections may require treatment with antibiotic or antifungal medications and may be fatal.",,,yes,yes,"Prolonged treatment with medicines that suppress inflammation, sometimes needed to manage the side effects of nivolumab with or without ipilimumab treatment, may lower your bodyÃ¢ÂÂs ability to fight off certain infections (ie, opportunistic infections). These infections may require treatment with antibiotic or antifungal medications and may be fatal.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Additional information on transplant risks:,"Bullet- Complications, including fatal events, have occurred in patients who received allogeneic hematopoietic stem cell transplantation (HSCT) before or after nivolumab.",,,yes,yes,"Bullet- Complications, including fatal events, have occurred in patients who received allogeneic hematopoietic stem cell transplantation (HSCT) before or after nivolumab.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Additional information on transplant risks:,"Bullet- Complications, including rejection, have also been reported in patients who have received an organ or tissue transplant. Treatment with nivolumab may increase the risk of rejection of the organ or tissue transplant.",,,yes,yes,"Bullet- Complications, including rejection, have also been reported in patients who have received an organ or tissue transplant. Treatment with nivolumab may increase the risk of rejection of the organ or tissue transplant.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Sorafenib,"Sorafenib may cause one or more of the side effects listed below. This information is based on data from the Sorafenib Patient Leaflet (June 2018). In addition, there may be side effects that are not yet known that may occur.",,,yes,yes,"Sorafenib may cause one or more of the side effects listed below. This information is based on data from the Sorafenib Patient Leaflet (June 2018). In addition, there may be side effects that are not yet known that may occur.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
